object_key,image_key,source_split,annotation_id,image_id,file_name,image_width,image_height,category_id,category_name,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,altitude_m,gimbal_pitch_deg,drone,video,frame_no,image_path,split
train:109672,train:16274,train,109672,16274,16274.jpg,3840,2160,2,boat,3600.0,1177.0,182.0,71.0,12922.0,30.098532154830842,21.0,m210,DJI_0010_d3.mov,405,data/raw/seadronessee/odv2/images/train/16274.jpg,train
train:109686,train:16276,train,109686,16276,16276.jpg,3840,2160,2,boat,975.0,1055.0,194.0,54.0,10476.0,29.998537031392868,20.2,m210,DJI_0010_d3.mov,435,data/raw/seadronessee/odv2/images/train/16276.jpg,train
train:109687,train:16276,train,109687,16276,16276.jpg,3840,2160,1,swimmer,1555.0,1154.0,28.0,31.0,868.0,29.998537031392868,20.2,m210,DJI_0010_d3.mov,435,data/raw/seadronessee/odv2/images/train/16276.jpg,train
train:109690,train:16276,train,109690,16276,16276.jpg,3840,2160,1,swimmer,1082.0,1126.0,23.0,22.0,506.0,29.998537031392868,20.2,m210,DJI_0010_d3.mov,435,data/raw/seadronessee/odv2/images/train/16276.jpg,train
train:109695,train:16276,train,109695,16276,16276.jpg,3840,2160,2,boat,2170.0,1053.0,109.0,78.0,8502.0,29.998537031392868,20.2,m210,DJI_0010_d3.mov,435,data/raw/seadronessee/odv2/images/train/16276.jpg,train
train:109696,train:16276,train,109696,16276,16276.jpg,3840,2160,1,swimmer,1624.0,1211.0,26.0,25.0,650.0,29.998537031392868,20.2,m210,DJI_0010_d3.mov,435,data/raw/seadronessee/odv2/images/train/16276.jpg,train
train:109697,train:16276,train,109697,16276,16276.jpg,3840,2160,2,boat,2157.0,1187.0,132.0,80.0,10560.0,29.998537031392868,20.2,m210,DJI_0010_d3.mov,435,data/raw/seadronessee/odv2/images/train/16276.jpg,train
train:109698,train:16276,train,109698,16276,16276.jpg,3840,2160,2,boat,3498.0,1160.0,184.0,72.0,13248.0,29.998537031392868,20.2,m210,DJI_0010_d3.mov,435,data/raw/seadronessee/odv2/images/train/16276.jpg,train
train:109712,train:16278,train,109712,16278,16278.jpg,3840,2160,2,boat,880.0,1070.0,197.0,57.0,11229.0,29.998537031392868,20.5,m210,DJI_0010_d3.mov,465,data/raw/seadronessee/odv2/images/train/16278.jpg,train
train:109713,train:16278,train,109713,16278,16278.jpg,3840,2160,1,swimmer,1455.0,1165.0,28.0,29.0,812.0,29.998537031392868,20.5,m210,DJI_0010_d3.mov,465,data/raw/seadronessee/odv2/images/train/16278.jpg,train
train:109716,train:16278,train,109716,16278,16278.jpg,3840,2160,1,swimmer,1008.0,1148.0,24.0,22.0,528.0,29.998537031392868,20.5,m210,DJI_0010_d3.mov,465,data/raw/seadronessee/odv2/images/train/16278.jpg,train
train:109721,train:16278,train,109721,16278,16278.jpg,3840,2160,2,boat,2093.0,1056.0,110.0,80.0,8800.0,29.998537031392868,20.5,m210,DJI_0010_d3.mov,465,data/raw/seadronessee/odv2/images/train/16278.jpg,train
train:109722,train:16278,train,109722,16278,16278.jpg,3840,2160,1,swimmer,1536.0,1224.0,26.0,29.0,754.0,29.998537031392868,20.5,m210,DJI_0010_d3.mov,465,data/raw/seadronessee/odv2/images/train/16278.jpg,train
train:109723,train:16278,train,109723,16278,16278.jpg,3840,2160,2,boat,2097.0,1186.0,128.0,84.0,10752.0,29.998537031392868,20.5,m210,DJI_0010_d3.mov,465,data/raw/seadronessee/odv2/images/train/16278.jpg,train
train:109724,train:16278,train,109724,16278,16278.jpg,3840,2160,2,boat,3436.0,1151.0,187.0,71.0,13277.0,29.998537031392868,20.5,m210,DJI_0010_d3.mov,465,data/raw/seadronessee/odv2/images/train/16278.jpg,train
train:109738,train:16280,train,109738,16280,16280.jpg,3840,2160,2,boat,800.0,1080.0,203.0,56.0,11368.0,29.89854190795489,20.9,m210,DJI_0010_d3.mov,495,data/raw/seadronessee/odv2/images/train/16280.jpg,train
train:109739,train:16280,train,109739,16280,16280.jpg,3840,2160,1,swimmer,1373.0,1171.0,31.0,29.0,899.0,29.89854190795489,20.9,m210,DJI_0010_d3.mov,495,data/raw/seadronessee/odv2/images/train/16280.jpg,train
train:109742,train:16280,train,109742,16280,16280.jpg,3840,2160,1,swimmer,950.0,1158.0,27.0,26.0,702.0,29.89854190795489,20.9,m210,DJI_0010_d3.mov,495,data/raw/seadronessee/odv2/images/train/16280.jpg,train
train:109747,train:16280,train,109747,16280,16280.jpg,3840,2160,2,boat,2035.0,1048.0,110.0,80.0,8800.0,29.89854190795489,20.9,m210,DJI_0010_d3.mov,495,data/raw/seadronessee/odv2/images/train/16280.jpg,train
train:109748,train:16280,train,109748,16280,16280.jpg,3840,2160,1,swimmer,1480.0,1234.0,27.0,25.0,675.0,29.89854190795489,20.9,m210,DJI_0010_d3.mov,495,data/raw/seadronessee/odv2/images/train/16280.jpg,train
train:109749,train:16280,train,109749,16280,16280.jpg,3840,2160,2,boat,2055.0,1188.0,125.0,85.0,10625.0,29.89854190795489,20.9,m210,DJI_0010_d3.mov,495,data/raw/seadronessee/odv2/images/train/16280.jpg,train
train:109750,train:16280,train,109750,16280,16280.jpg,3840,2160,2,boat,3390.0,1135.0,188.0,71.0,13348.0,29.89854190795489,20.9,m210,DJI_0010_d3.mov,495,data/raw/seadronessee/odv2/images/train/16280.jpg,train
train:109764,train:16282,train,109764,16282,16282.jpg,3840,2160,2,boat,734.0,1092.0,202.0,59.0,11918.0,29.89854190795489,21.3,m210,DJI_0010_d3.mov,525,data/raw/seadronessee/odv2/images/train/16282.jpg,train
train:109765,train:16282,train,109765,16282,16282.jpg,3840,2160,1,swimmer,1297.0,1181.0,28.0,28.0,784.0,29.89854190795489,21.3,m210,DJI_0010_d3.mov,525,data/raw/seadronessee/odv2/images/train/16282.jpg,train
train:109768,train:16282,train,109768,16282,16282.jpg,3840,2160,1,swimmer,901.0,1177.0,25.0,24.0,600.0,29.89854190795489,21.3,m210,DJI_0010_d3.mov,525,data/raw/seadronessee/odv2/images/train/16282.jpg,train
train:109772,train:16282,train,109772,16282,16282.jpg,3840,2160,2,boat,1988.0,1050.0,107.0,84.0,8988.0,29.89854190795489,21.3,m210,DJI_0010_d3.mov,525,data/raw/seadronessee/odv2/images/train/16282.jpg,train
train:109773,train:16282,train,109773,16282,16282.jpg,3840,2160,1,swimmer,1423.0,1244.0,29.0,26.0,754.0,29.89854190795489,21.3,m210,DJI_0010_d3.mov,525,data/raw/seadronessee/odv2/images/train/16282.jpg,train
train:109775,train:16282,train,109775,16282,16282.jpg,3840,2160,2,boat,2018.0,1156.0,124.0,127.0,15748.0,29.89854190795489,21.3,m210,DJI_0010_d3.mov,525,data/raw/seadronessee/odv2/images/train/16282.jpg,train
train:109776,train:16282,train,109776,16282,16282.jpg,3840,2160,2,boat,3352.0,1123.0,190.0,69.0,13110.0,29.89854190795489,21.3,m210,DJI_0010_d3.mov,525,data/raw/seadronessee/odv2/images/train/16282.jpg,train
train:109790,train:16284,train,109790,16284,16284.jpg,3840,2160,2,boat,666.0,1089.0,208.0,61.0,12688.0,29.89854190795489,21.5,m210,DJI_0010_d3.mov,555,data/raw/seadronessee/odv2/images/train/16284.jpg,train
train:109791,train:16284,train,109791,16284,16284.jpg,3840,2160,1,swimmer,1224.0,1179.0,30.0,29.0,870.0,29.89854190795489,21.5,m210,DJI_0010_d3.mov,555,data/raw/seadronessee/odv2/images/train/16284.jpg,train
train:109794,train:16284,train,109794,16284,16284.jpg,3840,2160,1,swimmer,858.0,1175.0,26.0,24.0,624.0,29.89854190795489,21.5,m210,DJI_0010_d3.mov,555,data/raw/seadronessee/odv2/images/train/16284.jpg,train
train:109797,train:16284,train,109797,16284,16284.jpg,3840,2160,2,boat,1941.0,1042.0,108.0,84.0,9072.0,29.89854190795489,21.5,m210,DJI_0010_d3.mov,555,data/raw/seadronessee/odv2/images/train/16284.jpg,train
train:109798,train:16284,train,109798,16284,16284.jpg,3840,2160,1,swimmer,1383.0,1250.0,34.0,30.0,1020.0,29.89854190795489,21.5,m210,DJI_0010_d3.mov,555,data/raw/seadronessee/odv2/images/train/16284.jpg,train
train:109800,train:16284,train,109800,16284,16284.jpg,3840,2160,2,boat,1984.0,1145.0,119.0,132.0,15708.0,29.89854190795489,21.5,m210,DJI_0010_d3.mov,555,data/raw/seadronessee/odv2/images/train/16284.jpg,train
train:109801,train:16284,train,109801,16284,16284.jpg,3840,2160,2,boat,3312.0,1107.0,193.0,72.0,13896.0,29.89854190795489,21.5,m210,DJI_0010_d3.mov,555,data/raw/seadronessee/odv2/images/train/16284.jpg,train
train:109813,train:16286,train,109813,16286,16286.jpg,3840,2160,2,boat,600.0,1099.0,212.0,62.0,13144.0,29.89854190795489,22.0,m210,DJI_0010_d3.mov,585,data/raw/seadronessee/odv2/images/train/16286.jpg,train
train:109814,train:16286,train,109814,16286,16286.jpg,3840,2160,1,swimmer,1147.0,1177.0,31.0,29.0,899.0,29.89854190795489,22.0,m210,DJI_0010_d3.mov,585,data/raw/seadronessee/odv2/images/train/16286.jpg,train
train:109817,train:16286,train,109817,16286,16286.jpg,3840,2160,1,swimmer,812.0,1191.0,26.0,23.0,598.0,29.89854190795489,22.0,m210,DJI_0010_d3.mov,585,data/raw/seadronessee/odv2/images/train/16286.jpg,train
train:109821,train:16286,train,109821,16286,16286.jpg,3840,2160,2,boat,1891.0,1030.0,104.0,85.0,8840.0,29.89854190795489,22.0,m210,DJI_0010_d3.mov,585,data/raw/seadronessee/odv2/images/train/16286.jpg,train
train:109822,train:16286,train,109822,16286,16286.jpg,3840,2160,1,swimmer,1332.0,1247.0,29.0,29.0,841.0,29.89854190795489,22.0,m210,DJI_0010_d3.mov,585,data/raw/seadronessee/odv2/images/train/16286.jpg,train
train:109823,train:16286,train,109823,16286,16286.jpg,3840,2160,2,boat,1948.0,1140.0,117.0,134.0,15678.0,29.89854190795489,22.0,m210,DJI_0010_d3.mov,585,data/raw/seadronessee/odv2/images/train/16286.jpg,train
train:109824,train:16286,train,109824,16286,16286.jpg,3840,2160,2,boat,3267.0,1082.0,191.0,69.0,13179.0,29.89854190795489,22.0,m210,DJI_0010_d3.mov,585,data/raw/seadronessee/odv2/images/train/16286.jpg,train
train:109825,train:16286,train,109825,16286,16286.jpg,3840,2160,2,boat,3784.0,275.0,36.0,25.0,900.0,29.89854190795489,22.0,m210,DJI_0010_d3.mov,585,data/raw/seadronessee/odv2/images/train/16286.jpg,train
train:109839,train:16288,train,109839,16288,16288.jpg,3840,2160,2,boat,534.0,1103.0,210.0,66.0,13860.0,29.89854190795489,22.3,m210,DJI_0010_d3.mov,615,data/raw/seadronessee/odv2/images/train/16288.jpg,train
train:109840,train:16288,train,109840,16288,16288.jpg,3840,2160,1,swimmer,1077.0,1175.0,34.0,32.0,1088.0,29.89854190795489,22.3,m210,DJI_0010_d3.mov,615,data/raw/seadronessee/odv2/images/train/16288.jpg,train
train:109843,train:16288,train,109843,16288,16288.jpg,3840,2160,1,swimmer,770.0,1196.0,26.0,26.0,676.0,29.89854190795489,22.3,m210,DJI_0010_d3.mov,615,data/raw/seadronessee/odv2/images/train/16288.jpg,train
train:109847,train:16288,train,109847,16288,16288.jpg,3840,2160,2,boat,1839.0,1019.0,104.0,89.0,9256.0,29.89854190795489,22.3,m210,DJI_0010_d3.mov,615,data/raw/seadronessee/odv2/images/train/16288.jpg,train
train:109848,train:16288,train,109848,16288,16288.jpg,3840,2160,1,swimmer,1289.0,1248.0,32.0,32.0,1024.0,29.89854190795489,22.3,m210,DJI_0010_d3.mov,615,data/raw/seadronessee/odv2/images/train/16288.jpg,train
train:109849,train:16288,train,109849,16288,16288.jpg,3840,2160,2,boat,1912.0,1129.0,115.0,136.0,15640.0,29.89854190795489,22.3,m210,DJI_0010_d3.mov,615,data/raw/seadronessee/odv2/images/train/16288.jpg,train
train:109850,train:16288,train,109850,16288,16288.jpg,3840,2160,2,boat,3222.0,1055.0,193.0,70.0,13510.0,29.89854190795489,22.3,m210,DJI_0010_d3.mov,615,data/raw/seadronessee/odv2/images/train/16288.jpg,train
train:109851,train:16288,train,109851,16288,16288.jpg,3840,2160,2,boat,3663.0,236.0,38.0,26.0,988.0,29.89854190795489,22.3,m210,DJI_0010_d3.mov,615,data/raw/seadronessee/odv2/images/train/16288.jpg,train
train:109865,train:16290,train,109865,16290,16290.jpg,3840,2160,2,boat,476.0,1107.0,215.0,66.0,14190.0,29.89854190795489,22.5,m210,DJI_0010_d3.mov,645,data/raw/seadronessee/odv2/images/train/16290.jpg,train
train:109866,train:16290,train,109866,16290,16290.jpg,3840,2160,1,swimmer,1011.0,1180.0,34.0,30.0,1020.0,29.89854190795489,22.5,m210,DJI_0010_d3.mov,645,data/raw/seadronessee/odv2/images/train/16290.jpg,train
train:109869,train:16290,train,109869,16290,16290.jpg,3840,2160,1,swimmer,736.0,1205.0,24.0,25.0,600.0,29.89854190795489,22.5,m210,DJI_0010_d3.mov,645,data/raw/seadronessee/odv2/images/train/16290.jpg,train
train:109873,train:16290,train,109873,16290,16290.jpg,3840,2160,2,boat,1798.0,1009.0,103.0,90.0,9270.0,29.89854190795489,22.5,m210,DJI_0010_d3.mov,645,data/raw/seadronessee/odv2/images/train/16290.jpg,train
train:109874,train:16290,train,109874,16290,16290.jpg,3840,2160,1,swimmer,1257.0,1255.0,41.0,30.0,1230.0,29.89854190795489,22.5,m210,DJI_0010_d3.mov,645,data/raw/seadronessee/odv2/images/train/16290.jpg,train
train:109875,train:16290,train,109875,16290,16290.jpg,3840,2160,2,boat,1890.0,1121.0,111.0,138.0,15318.0,29.89854190795489,22.5,m210,DJI_0010_d3.mov,645,data/raw/seadronessee/odv2/images/train/16290.jpg,train
train:109876,train:16290,train,109876,16290,16290.jpg,3840,2160,2,boat,3184.0,1031.0,195.0,66.0,12870.0,29.89854190795489,22.5,m210,DJI_0010_d3.mov,645,data/raw/seadronessee/odv2/images/train/16290.jpg,train
train:109877,train:16290,train,109877,16290,16290.jpg,3840,2160,2,boat,3547.0,199.0,39.0,26.0,1014.0,29.89854190795489,22.5,m210,DJI_0010_d3.mov,645,data/raw/seadronessee/odv2/images/train/16290.jpg,train
train:109890,train:16292,train,109890,16292,16292.jpg,3840,2160,2,boat,427.0,1117.0,214.0,70.0,14980.0,29.798546784516912,22.8,m210,DJI_0010_d3.mov,675,data/raw/seadronessee/odv2/images/train/16292.jpg,train
train:109891,train:16292,train,109891,16292,16292.jpg,3840,2160,1,swimmer,952.0,1182.0,30.0,30.0,900.0,29.798546784516912,22.8,m210,DJI_0010_d3.mov,675,data/raw/seadronessee/odv2/images/train/16292.jpg,train
train:109893,train:16292,train,109893,16292,16292.jpg,3840,2160,1,swimmer,706.0,1210.0,26.0,30.0,780.0,29.798546784516912,22.8,m210,DJI_0010_d3.mov,675,data/raw/seadronessee/odv2/images/train/16292.jpg,train
train:109897,train:16292,train,109897,16292,16292.jpg,3840,2160,2,boat,1761.0,1001.0,102.0,92.0,9384.0,29.798546784516912,22.8,m210,DJI_0010_d3.mov,675,data/raw/seadronessee/odv2/images/train/16292.jpg,train
train:109898,train:16292,train,109898,16292,16292.jpg,3840,2160,1,swimmer,1225.0,1265.0,41.0,27.0,1107.0,29.798546784516912,22.8,m210,DJI_0010_d3.mov,675,data/raw/seadronessee/odv2/images/train/16292.jpg,train
train:109899,train:16292,train,109899,16292,16292.jpg,3840,2160,2,boat,1872.0,1119.0,104.0,138.0,14352.0,29.798546784516912,22.8,m210,DJI_0010_d3.mov,675,data/raw/seadronessee/odv2/images/train/16292.jpg,train
train:109900,train:16292,train,109900,16292,16292.jpg,3840,2160,2,boat,3147.0,1010.0,197.0,70.0,13790.0,29.798546784516912,22.8,m210,DJI_0010_d3.mov,675,data/raw/seadronessee/odv2/images/train/16292.jpg,train
train:109901,train:16292,train,109901,16292,16292.jpg,3840,2160,2,boat,3431.0,164.0,40.0,26.0,1040.0,29.798546784516912,22.8,m210,DJI_0010_d3.mov,675,data/raw/seadronessee/odv2/images/train/16292.jpg,train
train:109914,train:16294,train,109914,16294,16294.jpg,3840,2160,2,boat,376.0,1124.0,217.0,78.0,16926.0,29.89854190795489,23.1,m210,DJI_0010_d3.mov,705,data/raw/seadronessee/odv2/images/train/16294.jpg,train
train:109915,train:16294,train,109915,16294,16294.jpg,3840,2160,1,swimmer,892.0,1184.0,33.0,30.0,990.0,29.89854190795489,23.1,m210,DJI_0010_d3.mov,705,data/raw/seadronessee/odv2/images/train/16294.jpg,train
train:109917,train:16294,train,109917,16294,16294.jpg,3840,2160,1,swimmer,677.0,1223.0,27.0,31.0,837.0,29.89854190795489,23.1,m210,DJI_0010_d3.mov,705,data/raw/seadronessee/odv2/images/train/16294.jpg,train
train:109920,train:16294,train,109920,16294,16294.jpg,3840,2160,2,boat,1726.0,988.0,100.0,104.0,10400.0,29.89854190795489,23.1,m210,DJI_0010_d3.mov,705,data/raw/seadronessee/odv2/images/train/16294.jpg,train
train:109921,train:16294,train,109921,16294,16294.jpg,3840,2160,1,swimmer,1194.0,1269.0,41.0,27.0,1107.0,29.89854190795489,23.1,m210,DJI_0010_d3.mov,705,data/raw/seadronessee/odv2/images/train/16294.jpg,train
train:109922,train:16294,train,109922,16294,16294.jpg,3840,2160,2,boat,1851.0,1111.0,102.0,144.0,14688.0,29.89854190795489,23.1,m210,DJI_0010_d3.mov,705,data/raw/seadronessee/odv2/images/train/16294.jpg,train
train:109923,train:16294,train,109923,16294,16294.jpg,3840,2160,2,boat,3102.0,989.0,199.0,66.0,13134.0,29.89854190795489,23.1,m210,DJI_0010_d3.mov,705,data/raw/seadronessee/odv2/images/train/16294.jpg,train
train:109924,train:16294,train,109924,16294,16294.jpg,3840,2160,2,boat,3306.0,126.0,41.0,26.0,1066.0,29.89854190795489,23.1,m210,DJI_0010_d3.mov,705,data/raw/seadronessee/odv2/images/train/16294.jpg,train
train:109936,train:16296,train,109936,16296,16296.jpg,3840,2160,2,boat,325.0,1136.0,222.0,78.0,17316.0,29.89854190795489,23.4,m210,DJI_0010_d3.mov,735,data/raw/seadronessee/odv2/images/train/16296.jpg,train
train:109937,train:16296,train,109937,16296,16296.jpg,3840,2160,1,swimmer,832.0,1191.0,37.0,33.0,1221.0,29.89854190795489,23.4,m210,DJI_0010_d3.mov,735,data/raw/seadronessee/odv2/images/train/16296.jpg,train
train:109939,train:16296,train,109939,16296,16296.jpg,3840,2160,1,swimmer,644.0,1232.0,26.0,25.0,650.0,29.89854190795489,23.4,m210,DJI_0010_d3.mov,735,data/raw/seadronessee/odv2/images/train/16296.jpg,train
train:109942,train:16296,train,109942,16296,16296.jpg,3840,2160,2,boat,1681.0,985.0,97.0,94.0,9118.0,29.89854190795489,23.4,m210,DJI_0010_d3.mov,735,data/raw/seadronessee/odv2/images/train/16296.jpg,train
train:109943,train:16296,train,109943,16296,16296.jpg,3840,2160,1,swimmer,1164.0,1273.0,45.0,24.0,1080.0,29.89854190795489,23.4,m210,DJI_0010_d3.mov,735,data/raw/seadronessee/odv2/images/train/16296.jpg,train
train:109944,train:16296,train,109944,16296,16296.jpg,3840,2160,2,boat,1824.0,1103.0,100.0,142.0,14200.0,29.89854190795489,23.4,m210,DJI_0010_d3.mov,735,data/raw/seadronessee/odv2/images/train/16296.jpg,train
train:109945,train:16296,train,109945,16296,16296.jpg,3840,2160,2,boat,3054.0,959.0,198.0,67.0,13266.0,29.89854190795489,23.4,m210,DJI_0010_d3.mov,735,data/raw/seadronessee/odv2/images/train/16296.jpg,train
train:109946,train:16296,train,109946,16296,16296.jpg,3840,2160,2,boat,3176.0,91.0,41.0,27.0,1107.0,29.89854190795489,23.4,m210,DJI_0010_d3.mov,735,data/raw/seadronessee/odv2/images/train/16296.jpg,train
train:109958,train:16298,train,109958,16298,16298.jpg,3840,2160,2,boat,268.0,1148.0,221.0,85.0,18785.0,29.89854190795489,23.6,m210,DJI_0010_d3.mov,765,data/raw/seadronessee/odv2/images/train/16298.jpg,train
train:109959,train:16298,train,109959,16298,16298.jpg,3840,2160,1,swimmer,767.0,1199.0,32.0,30.0,960.0,29.89854190795489,23.6,m210,DJI_0010_d3.mov,765,data/raw/seadronessee/odv2/images/train/16298.jpg,train
train:109961,train:16298,train,109961,16298,16298.jpg,3840,2160,1,swimmer,606.0,1245.0,28.0,28.0,784.0,29.89854190795489,23.6,m210,DJI_0010_d3.mov,765,data/raw/seadronessee/odv2/images/train/16298.jpg,train
train:109964,train:16298,train,109964,16298,16298.jpg,3840,2160,2,boat,1635.0,978.0,96.0,98.0,9408.0,29.89854190795489,23.6,m210,DJI_0010_d3.mov,765,data/raw/seadronessee/odv2/images/train/16298.jpg,train
train:109965,train:16298,train,109965,16298,16298.jpg,3840,2160,1,swimmer,1130.0,1288.0,45.0,24.0,1080.0,29.89854190795489,23.6,m210,DJI_0010_d3.mov,765,data/raw/seadronessee/odv2/images/train/16298.jpg,train
train:109966,train:16298,train,109966,16298,16298.jpg,3840,2160,2,boat,1793.0,1094.0,101.0,143.0,14443.0,29.89854190795489,23.6,m210,DJI_0010_d3.mov,765,data/raw/seadronessee/odv2/images/train/16298.jpg,train
train:109967,train:16298,train,109967,16298,16298.jpg,3840,2160,2,boat,3004.0,931.0,198.0,64.0,12672.0,29.89854190795489,23.6,m210,DJI_0010_d3.mov,765,data/raw/seadronessee/odv2/images/train/16298.jpg,train
train:109968,train:16298,train,109968,16298,16298.jpg,3840,2160,2,boat,3041.0,58.0,42.0,27.0,1134.0,29.89854190795489,23.6,m210,DJI_0010_d3.mov,765,data/raw/seadronessee/odv2/images/train/16298.jpg,train
train:109980,train:16300,train,109980,16300,16300.jpg,3840,2160,2,boat,221.0,1169.0,221.0,85.0,18785.0,29.89854190795489,23.8,m210,DJI_0010_d3.mov,795,data/raw/seadronessee/odv2/images/train/16300.jpg,train
train:109981,train:16300,train,109981,16300,16300.jpg,3840,2160,1,swimmer,706.0,1214.0,34.0,30.0,1020.0,29.89854190795489,23.8,m210,DJI_0010_d3.mov,795,data/raw/seadronessee/odv2/images/train/16300.jpg,train
train:109983,train:16300,train,109983,16300,16300.jpg,3840,2160,1,swimmer,576.0,1261.0,27.0,28.0,756.0,29.89854190795489,23.8,m210,DJI_0010_d3.mov,795,data/raw/seadronessee/odv2/images/train/16300.jpg,train
train:109986,train:16300,train,109986,16300,16300.jpg,3840,2160,2,boat,1594.0,969.0,92.0,99.0,9108.0,29.89854190795489,23.8,m210,DJI_0010_d3.mov,795,data/raw/seadronessee/odv2/images/train/16300.jpg,train
train:109987,train:16300,train,109987,16300,16300.jpg,3840,2160,1,swimmer,1099.0,1291.0,46.0,29.0,1334.0,29.89854190795489,23.8,m210,DJI_0010_d3.mov,795,data/raw/seadronessee/odv2/images/train/16300.jpg,train
train:109988,train:16300,train,109988,16300,16300.jpg,3840,2160,2,boat,1770.0,1091.0,102.0,144.0,14688.0,29.89854190795489,23.8,m210,DJI_0010_d3.mov,795,data/raw/seadronessee/odv2/images/train/16300.jpg,train
train:109989,train:16300,train,109989,16300,16300.jpg,3840,2160,2,boat,2952.0,911.0,197.0,64.0,12608.0,29.89854190795489,23.8,m210,DJI_0010_d3.mov,795,data/raw/seadronessee/odv2/images/train/16300.jpg,train
train:109990,train:16300,train,109990,16300,16300.jpg,3840,2160,2,boat,2903.0,32.0,42.0,24.0,1008.0,29.89854190795489,23.8,m210,DJI_0010_d3.mov,795,data/raw/seadronessee/odv2/images/train/16300.jpg,train
train:110002,train:16302,train,110002,16302,16302.jpg,3840,2160,2,boat,173.0,1181.0,223.0,89.0,19847.0,29.998537031392868,23.9,m210,DJI_0010_d3.mov,825,data/raw/seadronessee/odv2/images/train/16302.jpg,train
train:110003,train:16302,train,110003,16302,16302.jpg,3840,2160,1,swimmer,648.0,1217.0,32.0,34.0,1088.0,29.998537031392868,23.9,m210,DJI_0010_d3.mov,825,data/raw/seadronessee/odv2/images/train/16302.jpg,train
train:110005,train:16302,train,110005,16302,16302.jpg,3840,2160,1,swimmer,546.0,1273.0,28.0,31.0,868.0,29.998537031392868,23.9,m210,DJI_0010_d3.mov,825,data/raw/seadronessee/odv2/images/train/16302.jpg,train
train:110008,train:16302,train,110008,16302,16302.jpg,3840,2160,2,boat,1552.0,962.0,92.0,102.0,9384.0,29.998537031392868,23.9,m210,DJI_0010_d3.mov,825,data/raw/seadronessee/odv2/images/train/16302.jpg,train
train:110009,train:16302,train,110009,16302,16302.jpg,3840,2160,1,swimmer,1074.0,1299.0,42.0,26.0,1092.0,29.998537031392868,23.9,m210,DJI_0010_d3.mov,825,data/raw/seadronessee/odv2/images/train/16302.jpg,train
train:110010,train:16302,train,110010,16302,16302.jpg,3840,2160,2,boat,1739.0,1084.0,110.0,146.0,16060.0,29.998537031392868,23.9,m210,DJI_0010_d3.mov,825,data/raw/seadronessee/odv2/images/train/16302.jpg,train
train:110011,train:16302,train,110011,16302,16302.jpg,3840,2160,2,boat,2894.0,887.0,196.0,62.0,12152.0,29.998537031392868,23.9,m210,DJI_0010_d3.mov,825,data/raw/seadronessee/odv2/images/train/16302.jpg,train
train:110012,train:16302,train,110012,16302,16302.jpg,3840,2160,2,boat,2761.0,0.0,43.0,24.0,1032.0,29.998537031392868,23.9,m210,DJI_0010_d3.mov,825,data/raw/seadronessee/odv2/images/train/16302.jpg,train
train:110023,train:16304,train,110023,16304,16304.jpg,3840,2160,2,boat,124.0,1195.0,227.0,99.0,22473.0,29.998537031392868,24.1,m210,DJI_0010_d3.mov,855,data/raw/seadronessee/odv2/images/train/16304.jpg,train
train:110024,train:16304,train,110024,16304,16304.jpg,3840,2160,1,swimmer,587.0,1232.0,32.0,31.0,992.0,29.998537031392868,24.1,m210,DJI_0010_d3.mov,855,data/raw/seadronessee/odv2/images/train/16304.jpg,train
train:110026,train:16304,train,110026,16304,16304.jpg,3840,2160,1,swimmer,517.0,1285.0,28.0,30.0,840.0,29.998537031392868,24.1,m210,DJI_0010_d3.mov,855,data/raw/seadronessee/odv2/images/train/16304.jpg,train
train:110029,train:16304,train,110029,16304,16304.jpg,3840,2160,2,boat,1505.0,963.0,87.0,101.0,8787.0,29.998537031392868,24.1,m210,DJI_0010_d3.mov,855,data/raw/seadronessee/odv2/images/train/16304.jpg,train
train:110030,train:16304,train,110030,16304,16304.jpg,3840,2160,1,swimmer,1042.0,1306.0,40.0,29.0,1160.0,29.998537031392868,24.1,m210,DJI_0010_d3.mov,855,data/raw/seadronessee/odv2/images/train/16304.jpg,train
train:110031,train:16304,train,110031,16304,16304.jpg,3840,2160,2,boat,1702.0,1081.0,118.0,143.0,16874.0,29.998537031392868,24.1,m210,DJI_0010_d3.mov,855,data/raw/seadronessee/odv2/images/train/16304.jpg,train
train:110032,train:16304,train,110032,16304,16304.jpg,3840,2160,2,boat,2832.0,861.0,196.0,60.0,11760.0,29.998537031392868,24.1,m210,DJI_0010_d3.mov,855,data/raw/seadronessee/odv2/images/train/16304.jpg,train
train:110043,train:16306,train,110043,16306,16306.jpg,3840,2160,2,boat,80.0,1235.0,222.0,98.0,21756.0,29.998537031392868,24.2,m210,DJI_0010_d3.mov,885,data/raw/seadronessee/odv2/images/train/16306.jpg,train
train:110044,train:16306,train,110044,16306,16306.jpg,3840,2160,1,swimmer,525.0,1256.0,31.0,33.0,1023.0,29.998537031392868,24.2,m210,DJI_0010_d3.mov,885,data/raw/seadronessee/odv2/images/train/16306.jpg,train
train:110046,train:16306,train,110046,16306,16306.jpg,3840,2160,1,swimmer,489.0,1315.0,28.0,31.0,868.0,29.998537031392868,24.2,m210,DJI_0010_d3.mov,885,data/raw/seadronessee/odv2/images/train/16306.jpg,train
